LocationNormalized,Id,SalaryNormalized,log_avg_salary,len_requirement,words_requirement
Guiseley,66543041.0,15514.0,9.649498121050817,512.0,69.0
Honingham,69747005.0,15500.0,9.648595302907339,1732.0,229.0
Rothwell,71297021.0,15500.0,9.648595302907339,1183.0,154.0
Warmingham,71555069.0,15500.0,9.648595302907339,851.0,111.0
Kenton,67395190.0,15500.0,9.648595302907339,1439.5,185.0
Thornton-Cleveleys,68195988.0,15500.0,9.593655350636057,1350.5,194.5
Launton,70214179.0,15500.0,9.648595302907339,995.0,123.0
Dinnington,69757433.5,15491.0,9.505207804219244,350.25,49.25
Robertsbridge,69502912.5,15488.5,9.64306851176163,774.0,118.0
Little Irchester,71737527.0,15480.0,9.647304147143718,545.0,73.0
Sowerby,70827876.14285715,15445.142857142857,9.537869197268156,1212.142857142857,157.14285714285714
Abercynon,69190889.0,15444.0,9.644975857384127,1029.0,134.0
Keith,66744029.0,15436.0,9.64445772265751,579.0,78.0
Pont Nedd Fechan,68978015.5,15408.0,9.64205464410573,632.5,102.5
Culloden,72481891.0,15400.0,9.642122788401721,440.0,54.0
Woodford,69147976.0,15360.0,9.639522006701663,303.0,44.0
Barrow Upon Soar,71707456.0,15360.0,9.639522006701663,502.0,63.0
Little Clacton,72696506.0,15360.0,9.639522006701663,598.0,85.0
Hingham,46628346.0,15360.0,9.639522006701663,489.0,65.0
Cricklade,67442467.0,15360.0,9.639522006701663,182.0,26.0
Steeple Morden,72696601.0,15360.0,9.639522006701663,924.0,155.0
Little Eaton,70423509.0,15360.0,9.639522006701663,187.0,33.0
Furzedown,71707451.0,15360.0,9.639522006701663,643.0,88.0
Chipping Sodbury,69016014.0,15360.0,9.639522006701663,452.0,57.0
Finchampstead,71468227.0,15360.0,9.639522006701663,375.0,54.0
Cayton Bay,46628777.0,15360.0,9.639522006701663,525.0,72.0
Ramsey,70595494.0,15360.0,9.639522006701663,280.0,34.0
Pinchbeck,67246369.0,15360.0,9.639522006701663,520.0,65.0
Deptford,67747802.0,15360.0,9.639522006701663,1435.0,186.0
Tremough,69251074.0,15303.0,9.635804166591036,852.0,110.0
Cumnock,71555482.2,15289.4,9.627217856137502,755.8,99.8
Chandlers Cross,70114236.16666667,15276.166666666666,9.597687938235138,1281.4166666666667,171.58333333333334
Church Stoke,70917073.5,15240.0,9.61500483940086,743.0,96.0
Silksworth,67897745.0,15215.0,9.630037062331072,601.0,79.0
Ifield,64829079.0,15210.0,9.62970838525334,500.0,65.0
Sedbergh,71114685.0,15184.0,9.622265726973504,954.0,141.0
Johnstone,69549865.0,15168.0,9.617154059780967,545.0,75.0
Nechells,70588618.66666667,15166.666666666666,9.6211937923688,1721.3333333333333,240.33333333333334
Headley Down,70760021.0,15110.0,9.623112055266786,1024.0,138.0
Rockbeare,70016408.0,15086.0,9.621522440413576,1453.0,190.0
Holloway,69002637.0,15072.0,9.620593996816144,398.0,63.0
Mottram,46629390.0,15014.0,9.616738378132947,862.0,124.0
Scone,67905252.0,15000.0,9.615805480084347,596.0,77.0
Whitefield,67393626.0,15000.0,9.615805480084347,391.0,48.0
Blaby,61446484.0,15000.0,9.615805480084347,1296.0,173.0
Little Oakley,71385901.0,15000.0,9.613578304909657,607.5,71.0
Toomebridge,70578245.0,15000.0,9.615805480084347,797.0,97.0
Walton,71231298.0,15000.0,9.615805480084347,1633.0,207.0
Portadown,71446230.0,15000.0,9.615805480084347,1218.0,151.0
Bushmills,69063377.0,15000.0,9.615805480084347,345.0,47.0
Kearsley,67900085.0,15000.0,9.615805480084347,1388.0,182.0
Heaton Mersey,68995255.0,15000.0,9.615805480084347,1150.0,142.0
Cookstown,70583276.0,15000.0,9.615805480084347,612.0,81.0
Lyng,72374250.0,15000.0,9.615805480084347,1415.0,204.0
Croxley Green,70336505.0,15000.0,9.615805480084347,106.0,14.0
Hookwood,70351504.0,15000.0,9.615805480084347,217.0,24.0
Waterbeach,68218961.5,14999.5,9.613547053933054,506.0,66.0
Leyburn,70606163.83333333,14998.0,9.57136526282106,590.1666666666666,80.83333333333333
St. Columb,69209113.33333333,14960.0,9.603369421677527,616.6666666666666,86.33333333333333
Portishead,70767797.66666667,14957.333333333334,9.420857334250586,259.6666666666667,33.0
Port Solent,68427894.5,14942.0,9.5905376367304,701.5,93.0
Penryn,68718200.4,14929.6,9.501772513431524,428.6,58.0
Stornoway,68465892.75,14907.75,9.581893027943345,610.5,83.0
Chapel Allerton,72121107.0,14880.0,9.607773308387083,1317.0,186.0
Calstock,71676894.0,14880.0,9.607773308387083,493.0,62.0
Uppingham,50770638.0,14880.0,9.607773308387083,698.0,95.0
Great Canfield,69351006.6,14853.2,9.592109433847694,364.2,50.2
Berinsfield,70637340.0,14830.0,9.604407435131979,878.0,119.0
Hartley Wintney,72692124.0,14784.0,9.601300793881466,292.0,40.0
Kingston Vale,70760780.0,14764.0,9.59994706414989,1628.0,213.0
Kelty,68411430.0,14763.0,9.599879329534089,590.0,74.0
Elvington,69537438.0,14750.0,9.598998361767967,450.0,61.0
Wingrave,69540125.5,14728.0,9.597505722912913,2100.0,265.0
Wroxham,67967046.0,14700.0,9.595394482824219,374.0,50.0
Wymondham,69577894.57142857,14692.142857142857,9.528059685787927,1163.2857142857142,149.85714285714286
Nairn,68947061.5,14666.0,9.50715846682169,859.5,106.0
The Ridgeway,65133297.0,14640.0,9.580508403657385,1440.5,191.5
Cosby,67444194.0,14640.0,9.591512787515303,605.0,78.0
Countesthorpe,67443562.0,14640.0,9.591512787515303,604.0,78.0
Bronwydd Arms,66747960.0,14592.0,9.588228712314113,489.0,68.0
Cairndow,68294670.0,14589.333333333334,9.556461341900375,386.0,50.666666666666664
Liversedge,65673667.5,14569.333333333334,9.52245662077408,588.5,80.0
Lee-On-The-Solent,68434953.5,14502.0,9.577306255166434,1103.5,157.0
Westbury-On-Trym,69075317.0,14500.0,9.581903928408666,434.0,56.0
Church End,70761064.0,14500.0,9.581903928408666,1409.0,179.0
The Trafford Centre,72341186.0,14500.0,9.581903928408666,1960.0,243.0
Hampton Hill,68994612.0,14500.0,9.581903928408666,1785.0,235.0
Radcliffe-On-Trent,70682096.0,14496.0,9.581628028282761,683.0,104.0
Burton Joyce,70682098.0,14496.0,9.581628028282761,677.0,103.0
Milford,44815070.5,14462.25,9.548168626361722,492.5,73.25
Wickham,69760456.66666667,14447.0,9.573150314004936,1459.6666666666667,199.66666666666666
Willesborough,68238604.0,14400.0,9.574983485564092,140.0,19.0
Lesnes Woods,69007114.0,14400.0,9.574983485564092,1327.0,177.0
Llandudno Junction,68413447.0,14400.0,9.574983485564092,904.0,106.0
Blaydon Burn,68238880.0,14400.0,9.574983485564092,719.0,84.0
Banwell,64573324.0,14400.0,9.574983485564092,1902.0,254.0
Glanton,68815210.0,14400.0,9.574983485564092,205.0,29.0
Colwick,69642947.0,14400.0,9.574983485564092,1073.0,133.0
Bromham,69150282.0,14400.0,9.574983485564092,403.0,59.0
Longtown,71080803.0,14400.0,9.574983485564092,710.0,92.0
Burleydam,66204808.0,14400.0,9.574983485564092,395.0,59.0
Leven,69910975.16666667,14374.083333333334,9.562057725214183,781.3333333333334,106.75
Teignmouth,70982189.33333333,14319.111111111111,9.56788244472902,727.7777777777778,109.77777777777777
Much Hadham,70185540.0,14273.0,9.566124919629768,1118.0,144.0
Rossendale,68922380.57894737,14250.526315789473,9.509078480819658,743.7368421052631,100.10526315789474
Claverdon,72116452.0,14250.0,9.564512185696797,500.0,71.0
Bloxwich,70587653.0,14250.0,9.564512185696797,194.0,29.0
Bridge Of Weir,67776005.0,14249.0,9.564442007795789,584.0,79.0
Fradley Park,56846540.0,14246.0,9.564231444538299,325.0,47.0
Fulwood,72339145.0,14231.0,9.56317796268366,1004.0,144.0
Broughton Astley,69668738.0,14208.0,9.56156046523195,1355.0,210.0
Rowsley,65913685.0,14208.0,9.56156046523195,1330.0,195.0
Presteigne,71676489.0,14185.0,9.559940347242952,1844.0,244.0
Woodley,46634017.0,14160.0,9.558176367247711,968.0,137.0
Stalbridge,69002438.0,14083.0,9.55272367519805,937.0,123.0
Brewood,69768304.0,14064.0,9.551373619924957,426.0,61.0
North Berwick,70029392.42857143,14015.857142857143,9.537370062394428,995.5714285714286,132.28571428571428
New Haw,69556258.0,14000.0,9.546812608597396,410.0,57.0
Mapperley,69930209.0,14000.0,9.546812608597396,1330.0,183.0
Kingsbarns,66575505.0,14000.0,9.546812608597396,523.0,69.0
Stow-Cum-Quy,69015117.0,14000.0,9.546812608597396,606.0,75.0
Cottingham,69144355.0,13962.0,9.534876688557768,374.3333333333333,52.0
Clarbeston,72564421.0,13935.0,9.542158939916048,890.0,114.0
South Woodham Ferrers,71297046.0,13920.0,9.54108193388841,717.0,95.0
Llanidloes,66543392.0,13920.0,9.54108193388841,117.0,17.0
Cowbridge,69983208.28571428,13905.42857142857,9.52071393898751,1220.4285714285713,158.28571428571428
Seacroft,68561520.0,13900.0,9.539644119118783,763.0,122.0
Loanhead,70429492.4,13867.6,9.535896585438675,1158.8,155.0
Polegate,70238222.8,13861.4,9.535126266933121,681.0,97.8
Neston,69426470.625,13818.0,9.339094702946777,425.625,57.125
Newton Stewart,69854243.66666667,13802.0,9.493097197674055,700.3333333333334,95.66666666666667
Queenborough,68628066.5,13791.75,9.520838048173676,418.75,53.75
Church Stretton,69577842.25,13780.5,9.524831017348948,881.5,123.5
Cippenham,70761097.0,13750.0,9.528794103094718,1352.0,169.0
Thurmaston,70350058.5,13740.0,9.523844061003883,1142.0,148.5
Silsden,58293255.5,13728.0,9.520076052560489,450.0,65.0
Wigton,68841350.25,13686.0,9.522652777489867,547.5,74.0
Pevensey,71827017.0,13660.5,9.518263028650786,559.5,79.5
Carnforth,69826161.45454545,13651.545454545454,9.455553176257972,811.0909090909091,111.63636363636364
Englefield Green,71478126.0,13622.0,9.51123512164208,233.5,38.5
Sand,70764167.0,13601.333333333334,9.513278550185085,1185.0,161.33333333333334
Market Weighton,71270400.0,13589.0,9.517015920920498,442.0,57.0
Bletchley,70047359.0,13586.666666666666,9.503929264791916,1137.6666666666667,144.33333333333334
Spilsby,69962109.5,13568.5,9.507739860291217,1327.0,168.5
Canvey Island,68776549.0,13566.75,9.51020383983567,485.0,66.75
Lindford,66890578.0,13526.0,9.512369038134885,725.0,99.0
Birstall,69002926.0,13500.0,9.51044496442652,817.0,105.0
Larbert,70583492.0,13500.0,9.51044496442652,761.0,107.0
Llanwrda,67441547.0,13488.0,9.509245304169898,986.5,156.0
Salcombe,71767350.0,13455.0,9.507106063161006,568.0,74.0
Knowle,71577914.0,13440.0,9.50599061407714,465.0,63.0
Lye,71337961.0,13440.0,9.50599061407714,770.0,94.0
Burley Woodhead,71369123.0,13440.0,9.50599061407714,422.0,60.0
Furness Vale,69725164.5,13440.0,9.50599061407714,400.5,55.0
Knowsley Industrial Park,67444278.0,13440.0,9.50599061407714,844.0,113.0
Goring-By-Sea,69003425.0,13440.0,9.50599061407714,976.0,127.0
Bracebridge,66951846.0,13440.0,9.50599061407714,1068.0,154.0
Great Langdale,69148833.0,13440.0,9.50599061407714,1400.0,227.0
Chalgrove,71270415.0,13440.0,9.50599061407714,204.0,31.0
Crickhowell,67776212.0,13440.0,9.50599061407714,479.0,79.0
Freshwater,68413390.0,13440.0,9.50599061407714,204.0,32.0
Benbecula,68237883.0,13440.0,9.50599061407714,175.0,25.0
Cronton,55344009.0,13440.0,9.50599061407714,569.0,82.0
Drax,72692180.0,13440.0,9.50599061407714,329.0,43.0
Isle Of Grain,71342459.0,13440.0,9.50599061407714,327.0,44.0
Ullenhall,72295644.0,13440.0,9.50599061407714,552.0,72.0
South Croxton,69078889.0,13440.0,9.50599061407714,371.0,47.0
Hoveton,68254932.0,13440.0,9.50599061407714,184.0,27.0
Meadowbank,68561469.0,13392.0,9.502412792729256,823.0,129.0
Troon,71317399.0,13382.0,9.501665799342762,3499.0,475.0
Ibstock,67825716.0,13381.5,9.495653051763751,955.0,126.5
Brooklands,68561471.0,13372.0,9.500918247539989,794.0,126.0
Hinderwell,67641201.0,13372.0,9.500918247539989,760.0,102.0
Llandyrnog,71471567.0,13286.0,9.494466128225186,1121.0,146.0
Wroughton,71620861.0,13260.0,9.492507263739853,340.0,49.0
Menai Bridge,71314674.0,13200.0,9.487972108574462,248.0,35.0
Four Oaks,69060211.0,13152.0,9.48432911729596,823.0,131.0
Goldthorpe,68348838.5,13142.0,9.478965861073295,250.0,32.5
Settle,70468520.5,13142.0,9.478965861073295,211.5,32.0
Clayton,46636665.0,13132.0,9.482807278621483,834.0,113.0
Hope Carr,72119690.0,13132.0,9.482807278621483,1542.0,205.0
Camborne,69131819.5,13114.0,9.47647825270385,599.5,78.16666666666667
Bramley,70578042.0,13104.0,9.480672806092851,321.0,40.0
Walcott,71592303.0,13104.0,9.480672806092851,277.0,34.0
Flitwick,70225646.33333333,13080.0,9.347617704106305,1094.6666666666667,144.66666666666666
Fulford,68561473.0,13075.0,9.478457288933123,826.0,128.0
Wadebridge,68913220.85714285,13059.42857142857,9.475158049225497,511.2857142857143,68.71428571428571
Emersons Green,69780745.5,13046.0,9.472254350907225,744.5,113.0
Mansfield Woodhouse,70572524.5,13021.5,9.438586755585078,441.0,58.0
Brighton Marina Village,67302042.0,13000.0,9.472704636443673,1412.0,181.0
North Cave,69540363.0,13000.0,9.472704636443673,1968.0,265.0
Duns,68849613.0,12965.0,9.470008697972764,854.0,114.0
Hest Bank,69145704.0,12960.0,9.469622969906265,1111.0,160.0
Caton,67446288.0,12960.0,9.469622969906265,810.0,109.0
Coedpenmaen,70759996.0,12960.0,9.469622969906265,219.0,30.0
Silverdale,67443970.0,12960.0,9.469622969906265,815.0,109.0
Southwick,67441898.0,12825.0,9.45915167003897,454.0,65.0
Pencader,68451239.0,12768.0,9.45469731968959,166.0,25.0
Llanwrtyd Wells,68820011.0,12753.0,9.452835594479884,1709.0,229.33333333333334
South Petherton,70257905.0,12720.0,9.450752805914842,601.5,87.0
Titchwell,69146935.0,12720.0,9.450930836894113,315.0,43.0
Hollesley,67444190.0,12672.0,9.447150114054207,113.0,17.0
Canwick,66951841.0,12672.0,9.447150114054207,1225.0,175.5
Nant Gwynant,69145986.0,12662.0,9.446360661104071,310.0,45.0
Stirchley,69914340.0,12604.0,9.441769502877165,394.5,54.5
Tyn-Y-Gongl,70519481.33333333,12601.333333333334,9.440273830861019,353.3333333333333,48.666666666666664
New Romney,69330923.5,12599.5,9.41594911766694,515.5,67.5
Eastgate,69552695.0,12595.0,9.441055188786711,389.0,56.0
Bo'ness,71855422.0,12576.0,9.439079123916347,911.5,123.0
Willen,69523442.0,12528.0,9.435721418230584,1865.0,256.0
Stranraer,68573805.6,12522.2,9.404233969467835,692.0,91.6
West Dulwich,72173833.0,12500.0,9.433483923290392,444.0,59.0
Isle Of Dogs,70606380.0,12500.0,9.433483923290392,820.0,122.0
Ponteland,70576048.0,12500.0,9.433483923290392,235.0,31.0
Northolt,72564205.0,12480.0,9.43188264192342,160.0,24.0
Claydon,70314888.0,12480.0,9.43188264192342,356.0,50.0
Sherburn,71572418.0,12480.0,9.43188264192342,463.0,60.0
Blackford,72146162.0,12480.0,9.43188264192342,549.0,74.0
Maybole,71569545.0,12480.0,9.43188264192342,1161.0,152.0
Garstang,70595792.0,12480.0,9.43188264192342,407.0,58.0
Bonar Bridge,68237881.0,12480.0,9.43188264192342,173.0,25.0
Longstanton,69731424.0,12466.0,9.430760217368796,1309.0,172.0
Scotter Common,71767075.0,12460.0,9.430278792341444,1160.0,163.0
Stradbroke,70594916.0,12422.0,9.427224373119248,139.0,17.0
Porthmadog,70599082.0,12355.0,9.42181611842271,2872.0,453.0
Tiptree,69229634.0,12308.0,9.415638218583092,354.0,47.333333333333336
Hordley,68240362.0,12288.0,9.416378455387454,622.0,84.0
Mulbarton,66744405.0,12288.0,9.416378455387454,741.0,101.0
Scawsby,71270405.0,12255.0,9.413689295962213,310.0,40.0
Stoke Poges,69524089.0,12240.0,9.412464556066316,1855.0,249.0
Redbourn,61592867.0,12240.0,9.353573038238125,533.0,75.0
Carnoustie,68144273.0,12230.0,9.411246875625743,281.5,40.0
Tickhill,71091347.0,12160.0,9.405907155520158,1527.0,197.0
Gorseinon,69682423.0,12144.0,9.404590499635411,1280.0,178.0
Morriston,69682330.0,12144.0,9.404590499635411,1280.0,178.0
Wavendon,69004172.0,12096.0,9.400630098419315,1448.0,184.0
Carshalton,68220825.0,12082.666666666666,9.399259705029472,873.3333333333334,125.66666666666667
Hatherleigh,46627534.0,12064.0,9.397687112331718,1159.6666666666667,165.0
Fishguard,67444361.0,12048.0,9.396653950039674,1012.0,139.0
Measham,66544011.0,12038.0,9.395823592107716,189.0,28.0
Byley,71341745.0,12000.0,9.392661928770137,534.0,76.0
Forest Hill,72484985.0,12000.0,9.392661928770137,446.0,60.0
Dunwich,71624279.0,12000.0,9.391861288086652,456.5,66.0
Cookham Dean,69691867.0,12000.0,9.392661928770137,128.0,17.0
St. Fagans,46628769.0,12000.0,9.392661928770137,272.0,41.0
Lynmouth,69995613.0,12000.0,9.392661928770137,247.0,36.0
Monkton Heathfield,68410867.0,11904.0,9.384629757072872,317.0,42.0
Ardleigh,69942281.0,11904.0,9.384629757072872,496.0,68.0
Marehay,71295796.0,11904.0,9.384629757072872,547.0,73.0
Whiteparish,71579390.0,11904.0,9.384629757072872,92.0,14.0
Kilbirnie,69553585.0,11884.0,9.382948236582498,896.0,124.0
Leeming Bar,69933141.0,11884.0,9.382948236582498,118.0,15.0
Knighton,68238054.0,11884.0,9.382948236582498,147.0,19.0
Yapton,69554109.0,11884.0,9.382948236582498,267.0,35.0
Alconbury,68237755.0,11884.0,9.382948236582498,304.0,44.0
Long Eaton,70760572.0,11884.0,9.382948236582498,672.0,84.0
Brownhill,69553340.0,11884.0,9.382948236582498,364.0,45.0
Sandycroft,71764008.0,11884.0,9.382948236582498,240.0,30.0
Grizedale,71572367.0,11884.0,9.382948236582498,252.0,40.0
West Hagbourne,69524297.0,11884.0,9.382948236582498,713.0,90.0
Danestone,69929963.0,11884.0,9.382948236582498,619.0,86.0
Crumpsall,66544462.0,11884.0,9.382948236582498,771.0,116.0
Saltaire,70177089.0,11884.0,9.382948236582498,645.0,90.0
Crianlarich,72564847.0,11884.0,9.382948236582498,2591.0,346.0
Fetcham,69150293.0,11884.0,9.382948236582498,325.0,44.0
Barnehurst,71554618.0,11884.0,9.382948236582498,661.0,84.0
Penmaenmawr,69945925.0,11884.0,9.382948236582498,89.0,10.0
Peasedown St. John,67246207.0,11884.0,9.382948236582498,131.0,19.0
Shenstone,69539673.0,11884.0,9.382948236582498,192.0,27.0
Baillieston,70833260.0,11884.0,9.382948236582498,129.0,20.0
Padiham,70387031.0,11884.0,9.382948236582498,476.5,66.0
Thornaby,71321789.0,11884.0,9.382948236582498,261.0,41.0
Newbridge,72569681.0,11884.0,9.382948236582498,195.0,25.0
Ashton With Stodday,71900375.0,11884.0,9.382948236582498,640.0,83.0
Camelford,69753679.0,11884.0,9.382948236582498,4116.0,526.0
Templecombe,66538334.0,11884.0,9.382948236582498,607.0,84.0
Chilwell,69640972.0,11884.0,9.382948236582498,532.0,74.0
Churt,71572378.0,11884.0,9.382948236582498,231.0,31.0
Moortown,67898089.0,11808.0,9.376532546840254,752.0,98.0
Great Bridge,69002827.0,11760.0,9.372459221452617,761.0,99.0
Sarratt,29571472.0,11673.0,9.365033761652663,206.0,32.0
Banham,72121099.0,11520.0,9.351839934249883,422.0,58.0
Great Warley,70764996.0,11520.0,9.351839934249883,726.0,100.0
Peterculter,69622224.5,11520.0,9.319570673681095,859.5,109.0
Raunds,70764968.0,11520.0,9.351839934249883,510.0,64.0
Stapleford,69537815.0,11520.0,9.351839934249883,928.0,127.0
